Master Record Number,Year,Month,Day,Hour,Weekend,Collision Type,Injury Type,Primary Factor,Reported_Location,Latitude,Longitude
901677486,2019,8,4,300,Weekday,Moped/Motorcycle,Non-incapacitating,RAN OFF ROAD RIGHT,E HILLSIDE DR & MAXWELL,39.150576,-86.515088
901663746,2019,7,2,1200,Weekday,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,HILLSIDE AVE & MAXWELL,39.15056,-86.51511
901704634,2019,10,7,1500,Weekend,Moped/Motorcycle,No injury/unknown,FOLLOWING TOO CLOSELY,HILLSIDE DR & MAXELL,39.15056,-86.51511
901711096,2019,10,4,1600,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HENDERSON & HILLSIDE DR,39.15056,-86.52697057
901721291,2019,11,1,800,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,E HILLSIDE DR,39.15056,-86.5324
901723605,2019,11,4,1900,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HENDERSON & HILLSIDE DR,39.15056,-86.52691
901716589,2019,10,5,300,Weekday,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,E HILLSIDE & S HUNTINGTON DR,39.15055,-86.52082
901719883,2019,11,5,1700,Weekday,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,HILLSIDE DR & HUNTINGTON,39.15055,-86.52082
901695949,2019,9,5,1100,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,COLLEGE MALL RD,39.15054529,-86.49817818
901637909,2019,5,4,2200,Weekday,2-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,HILLSIDE & WALNUT ST,39.150544,-86.5336
901638406,2019,5,5,1300,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HILLSIDE DR & NANCY,39.150544,-86.511088
901638573,2019,5,5,1300,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HILLSIDE DR & NANCY,39.150544,-86.511088
901711450,2019,10,5,900,Weekday,Pedestrian,Non-incapacitating,PEDESTRIAN ACTION,DORCHESTER & HILLSIDE DR,39.150544,-86.512592
901738072,2019,12,1,1100,Weekend,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HILLSIDE DR & LONGWOOD,39.150544,-86.51276837
901750974,2019,12,3,1100,Weekday,2-Car,No injury/unknown,RAN OFF ROAD RIGHT,E HILLSIDE DR & NANCY,39.150544,-86.511088
901678249,2019,8,5,1200,Weekday,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,HILLSIDE DR & WASHINGTON,39.15054,-86.53252
901688866,2019,9,5,1400,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HILLSIDE DR & WOODLAWN,39.15053,-86.52262
901654068,2019,6,2,1900,Weekday,Cyclist,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,HILLSIDE & WALNUT ST,39.15052,-86.53367
901689426,2019,9,6,1300,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HILLSIDE & WALNUT ST,39.15052,-86.53367
901618436,2019,4,6,1400,Weekday,2-Car,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,HILLSIDE DR & NANCY,39.15051,-86.51106
901589926,2019,2,7,1300,Weekend,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,HILLSIDE DR & LONGWOOD,39.1505043,-86.51255573
901573279,2019,1,2,2000,Weekday,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,HILLSIDE & S WALNUT ST,39.15049747,-86.53368833
901575292,2019,1,5,1000,Weekday,2-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,COLLEGE MALL & MOORES PIKE,39.15048,-86.49825
901705550,2019,10,2,1600,Weekday,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,HIGH & MOORES PIKE,39.15048,-86.5084573
901724585,2019,11,5,1600,Weekday,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,COLLEGE MALL & MOORES PIKE RD,39.15047659,-86.49828494
901607581,2019,3,1,1900,Weekday,Moped/Motorcycle,Non-incapacitating,VIEW OBSTRUCTED,MOORES PIKE & SARE,39.15047,-86.498715
901628769,2019,5,7,1200,Weekend,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,MOORES & SARE RD,39.15047,-86.498715
901688257,2019,9,4,1900,Weekday,3+ Cars,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,MOORES & SARE RD,39.15047,-86.498715
901627004,2019,5,3,1900,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,COLLEGE MALL & MOORES PIKE,39.150448,-86.498
901643839,2019,6,6,1600,Weekday,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,COLLEGE MALL & MOORES PIKE PIKE,39.150448,-86.498
901679590,2019,8,1,1200,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,EAST TENTH & UNION ST,39.15039736,-86.50945
901634696,2019,5,5,1500,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E MOORES & S CLARIZZ BLVD,39.15034,-86.49132
901608769,2019,3,4,0,Weekday,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,MOORES PIKE & SOUTH SMITH RD,39.150224,-86.480464
901682999,2019,8,6,1700,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,MOORES & SMITH RD,39.150224,-86.480464
901751466,2019,12,4,100,Weekday,1-Car,No injury/unknown,UNSAFE SPEED,MOORES PIKE & REGENTS,39.1502101,-86.48310966
901715597,2019,10,5,1100,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,MOORES & RENWICK BLVD,39.150145,-86.501045
901748017,2019,12,3,1700,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E MOORES PIKE & RENWICK,39.15013969,-86.50094032
901746373,2019,12,1,1300,Weekend,2-Car,Non-incapacitating,LEFT OF CENTER,MOORES & SR446S,39.14994007,-86.47128727
901600172,2019,3,4,500,Weekday,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,GARRISON CHAPEL RD & SPICER,39.14987508,-86.64338734
901746400,2019,12,1,1500,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,SOUTHERN DR,39.14984,-86.5300168
901667370,2019,7,3,900,Weekday,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S DORCHESTER DR,39.149824,-86.51242311
901611936,2019,3,5,1000,Weekday,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S WALNUT ST,39.14982139,-86.53338645
901577077,2019,1,7,2000,Weekend,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S BASSWOOD & W BLOOMFIELD RD,39.14979055,-86.56891162
901585097,2019,2,6,1900,Weekend,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,BASSWOOD & BLOOMFIELD RD,39.14979055,-86.56891162
901599826,2019,3,4,1000,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S BASSWOOD & W BLOOMFIELD RD,39.14979055,-86.56888565
901623582,2019,4,3,1700,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,BASSWOOD & BLOOMFIELD RD,39.14979055,-86.56892027
901640285,2019,5,3,1100,Weekday,2-Car,No injury/unknown,BRAKE FAILURE OR DEFECTIVE,BASSWOOD & BLOOMFIELD RD,39.14979055,-86.56891162
901664463,2019,7,3,1400,Weekday,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,BASSWOOD & BLOOMFIELD RD,39.14979055,-86.56891162
901665529,2019,7,5,1000,Weekday,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,BASSWOOD & BLOOMFIELD RD,39.14979055,-86.56891162
901678623,2019,8,5,1900,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,BASSWOOD & BLOOMFIELD RD,39.14979055,-86.56891162
901714625,2019,10,3,1700,Weekday,2-Car,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,BASSWOOD & BLOOMFIELD RD,39.14979055,-86.56891162
901581490,2019,1,1,1600,Weekend,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,BLOOMFIELD RD & OAKDALE,39.14978,-86.56889
901596380,2019,2,4,1600,Weekday,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,CONSTITUTION & SOUTH LIBERTY DR,39.149552,-86.575936
901629038,2019,5,7,1200,Weekend,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,CONSTITUTION & LIBERTY DR,39.149552,-86.575936
901717331,2019,10,5,1500,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,CONSTITUTION & LIBERTY DR,39.149552,-86.575936
901732260,2019,11,3,2200,Weekday,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,1600 BLOCK OF S ROGERS ST & HILLSIDE,39.14954137,-86.538592
901678636,2019,8,5,1900,Weekday,2-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,BASSWOOD & BASSWOOD DR,39.149456,-86.57024
901654554,2019,6,3,1600,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,W BLOOMFIELD RD,39.14936,-86.57008
901691152,2019,9,3,500,Weekday,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,BRIDGESTONE & SR446S,39.14911906,-86.47140384
901612782,2019,4,7,1500,Weekend,2-Car,No injury/unknown,IMPROPER PASSING,BLOOMFIELD RD & OAKDALE,39.14903239,-86.57065172
901565254,2019,1,4,1400,Weekday,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,VERMILYA & WALNUT ST,39.14892,-86.53324
901570987,2019,1,5,400,Weekday,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,BLOOMFIELD RD & OAKDALE,39.1487882,-86.57107786
901719624,2019,11,5,1100,Weekday,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,S LIBERTY DR & W 3RD,39.14873674,-86.57913641
901642338,2019,6,5,1900,Weekday,Moped/Motorcycle,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S CURRY PIKE,39.148624,-86.582595
901621769,2019,4,7,100,Weekend,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S CURRY PIKE,39.14855374,-86.58267339
901579178,2019,1,3,1300,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,HENDERSON ST & THORNTON,39.148544,-86.526912
901584555,2019,2,6,1600,Weekday,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,S OAKDALE & W BLOOMFIELD RD,39.148544,-86.571504
901663985,2019,7,2,1900,Weekday,Moped/Motorcycle,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,OAKDALE & W BLOOMFIELD RD,39.148544,-86.571504
901659793,2019,7,1,0,Weekend,1-Car,Fatal,RAN OFF ROAD RIGHT,SOUTH STATE ROAD 446 RD,39.148464,-86.471256
901625753,2019,5,1,1800,Weekend,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,W STATE RD 45 RD,39.148448,-86.573
901618816,2019,4,7,1900,Weekend,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,300 S COLLEGE MALL RD & E 3RD,39.14838854,-86.49829429
901665468,2019,7,5,1600,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,SOUTH WALNUT ST,39.148336,-86.532944
901564312,2019,1,3,800,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37N & SR45W,39.148144,-86.572992
901596108,2019,2,4,1100,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & W BLOOMFIELD,39.148144,-86.572992
901614257,2019,4,4,800,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BLOOMFIELD RD RD & SR37,39.148144,-86.572992
901618373,2019,4,6,1300,Weekday,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR37 & SR45W,39.148144,-86.572992
901623961,2019,4,3,1700,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BLOOMFIELD RD & SR37N,39.148144,-86.572992
901631571,2019,5,6,600,Weekday,2-Car,No injury/unknown,IMPROPER PASSING,SR37S & SR45W,39.148144,-86.572992
901640624,2019,5,6,1700,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37 & STATE ROAD 45 RD,39.148144,-86.572992
901641000,2019,6,4,1000,Weekday,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR37 & SR45W,39.148144,-86.572992
901657395,2019,7,3,1100,Weekday,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,BLOOMFIELD & SR37S,39.148144,-86.572992
901658333,2019,7,3,1600,Weekday,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,37 & SR45W,39.148144,-86.572992
901658880,2019,7,5,1600,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BLOOMFIELD RD & SR37,39.148144,-86.572992
901660273,2019,7,2,900,Weekday,2-Car,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SR37S & SR45W,39.148144,-86.572992
901666358,2019,7,7,1800,Weekend,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & SR45W,39.148144,-86.572992
901671655,2019,8,5,600,Weekday,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,BLOOMFIELD & SR37,39.148144,-86.572992
901674878,2019,8,5,700,Weekday,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,SR37N & SR45,39.148144,-86.572992
901705303,2019,10,2,1000,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR37S & SR45W,39.148144,-86.572992
901707782,2019,10,4,900,Weekday,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,BLOOMFIELD RD & SR37S,39.148144,-86.572992
901707791,2019,10,6,800,Weekday,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,BLOOMFIELD RD & SR37S,39.148144,-86.572992
901711312,2019,10,4,1100,Weekday,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,SR37N & SR45W,39.148144,-86.572992
901728376,2019,11,4,1800,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BLOOMFIELD & SR37S,39.148144,-86.572992
901745068,2019,12,5,1600,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37 & SR45S,39.148144,-86.572992
901748084,2019,12,3,1500,Weekday,2-Car,No injury/unknown,,W STATE ROAD 45,39.148144,-86.572992
901749176,2019,12,5,1500,Weekday,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,SR37S & SR45W,39.148144,-86.572992
901749222,2019,12,5,1700,Weekday,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & SR45W,39.148144,-86.572992
901615335,2019,4,6,1500,Weekday,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,W FARMER RD,39.148128,-86.581536
901696095,2019,9,5,1600,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,CURRY PIKE & ROLL,39.14812543,-86.58263989
901635996,2019,5,2,300,Weekday,1-Car,No injury/unknown,UNSAFE BACKING,HENDERSON ST & MOODY,39.148064,-86.526912
901732605,2019,11,6,1300,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,HENDERSON ST ST & MOODY LN,39.148064,-86.526912
901741629,2019,12,6,1400,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,W SUDBURY DR,39.147904,-86.556464
901741878,2019,12,6,1300,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BURKES & WALNUT ST,39.14779809,-86.53136998
901618421,2019,4,5,1700,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & SR45,39.1477325,-86.57296628
901628608,2019,5,6,1800,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ARDEN & HIGH ST,39.147504,-86.508256
901598644,2019,2,1,1300,Weekend,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR 45 & SR37S,39.14750244,-86.57320781
901636986,2019,5,3,1200,Weekday,2-Car,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,BLOOMFIELD ROAD & SR37S,39.14750244,-86.57320781
901636653,2019,5,2,1900,Weekday,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,ROLL & S CURRY PIKE,39.14744,-86.582592
901669082,2019,7,6,1600,Weekday,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,CURRY PIKE & ROLL,39.14744,-86.582592
901563930,2019,1,2,1400,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,MILLER & WALNUT ST,39.14721203,-86.53262102
901652665,2019,6,6,1300,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,MILLER & WALNUT ST,39.14721203,-86.53262102
901710497,2019,10,3,1700,Weekday,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,CURRY PIKE & ROLL,39.1472,-86.58259
901613689,2019,4,3,200,Weekday,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,CURRY PIKE & ROLL,39.14716534,-86.582592
901698357,2019,9,2,600,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E MILLER & S HENDERSON ST,39.147152,-86.526896
901590036,2019,2,6,1900,Weekend,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,CONSITUTION & LIBERTY DR,39.14710614,-86.57621208
901714681,2019,10,3,1600,Weekday,2-Car,Incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,EAST MILLER DR & HIGHLAND,39.146992,-86.517392
901611737,2019,3,4,2000,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,WALNUT ST,39.146984,-86.532672
901612986,2019,4,1,1500,Weekend,Pedestrian,Non-incapacitating,UNSAFE BACKING,SOUTH WALNUT ST,39.146984,-86.532672
901605532,2019,3,3,900,Weekday,Moped/Motorcycle,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,E MILLER & S WALNUT ST,39.146944,-86.532544
901620268,2019,4,2,1300,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E MILLER & S WALNUT ST,39.146944,-86.532544
901633523,2019,5,2,1500,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,MILLER & S WALNUT ST,39.146944,-86.532544
901704299,2019,10,6,1900,Weekend,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,MILLER & S WALNUT ST,39.146944,-86.532544
901734726,2019,11,3,700,Weekday,Pedestrian,Non-incapacitating,PEDESTRIAN ACTION,MILLER & WALNUT ST,39.146944,-86.532544
901748037,2019,12,3,1600,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,MILLER & WALNUT ST,39.146944,-86.532544
901640630,2019,5,3,1800,Weekday,Pedestrian,Non-incapacitating,PEDESTRIAN ACTION,HENDERSON & MILLER DR,39.14691,-86.52693
901592338,2019,2,3,1800,Weekday,Pedestrian,Non-incapacitating,UNSAFE BACKING,SOUTH LIBERTY DR,39.14689796,-86.57707369
901714391,2019,10,3,1100,Weekday,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,MILLER DR & WALNUT,39.14689,-86.53266731
901578505,2019,1,2,1700,Weekday,Bus,No injury/unknown,LEFT OF CENTER,HIGHLAND & MILLER DR,39.14680917,-86.51745297
